id,common_name,observed_on,place_guess,latitude,longitude,quality_grade,annotation_summary,url,life_stage,alive_dead
50149852,Northern Diamondback Terrapin,2020-06-19 09:58:56-04:00,"New Jersey, US",39.3892363586,-74.4565048758,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/50149852,Adult,Alive
50149542,Northern Diamondback Terrapin,2020-06-19 09:53:54-04:00,"New Jersey, US",39.2932446786,-74.4255696832,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/50149542,,Alive
50149254,Northern Diamondback Terrapin,2020-06-19 09:49:19-04:00,"New Jersey, US",39.3665188882,-74.407685456,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/50149254,,Alive
50148321,Northern Diamondback Terrapin,2020-06-19 09:40:29-04:00,"New Jersey, US",39.3327254168,-74.4781627175,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/50148321,,Alive
50148038,Northern Diamondback Terrapin,2020-06-19 09:36:17-04:00,"New Jersey, US",39.2420690174,-74.43766461,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/50148038,,Alive
50147677,Northern Diamondback Terrapin,2020-06-19 09:27:39-04:00,"New Jersey, US",39.3867961866,-74.4049247836,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/50147677,,Alive
50147568,Northern Diamondback Terrapin,2020-06-19 09:27:49-04:00,"New Jersey, US",39.2466668794,-74.4206256782,research,Alive or Dead: Dead,https://www.inaturalist.org/observations/50147568,,Dead
50146963,Northern Diamondback Terrapin,2020-06-19 09:20:58-04:00,"New Jersey, US",39.3558861096,-74.5368907846,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/50146963,,Alive
50146806,Northern Diamondback Terrapin,2020-06-19 09:19:00-04:00,"New Jersey, US",39.2517207502,-74.5110771765,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/50146806,,Alive
50146651,Northern Diamondback Terrapin,2020-06-19 09:16:44-04:00,"New Jersey, US",39.3891841741,-74.5582515043,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/50146651,,Alive
50145634,Northern Diamondback Terrapin,2020-06-19 09:01:15-04:00,"New Jersey, US",39.2941296757,-74.4210975394,research,Alive or Dead: Dead,https://www.inaturalist.org/observations/50145634,,Dead
50145497,Northern Diamondback Terrapin,2020-06-19 08:38:13-04:00,"New Jersey, US",39.3481878113,-74.5649870696,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/50145497,,Alive
50145472,Northern Diamondback Terrapin,2020-06-19 08:48:27-04:00,"New Jersey, US",39.360970822,-74.4963732961,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/50145472,,Alive
50144832,Northern Diamondback Terrapin,2020-06-19 08:53:40-04:00,"New Jersey, US",39.5902423771,-74.3702248884,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/50144832,,Alive
50142928,Northern Diamondback Terrapin,2020-06-18 14:41:06-04:00,"Cape May County, US-NJ, US",39.1409494987,-74.8459828154,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/50142928,,Alive
50100016,Northern Diamondback Terrapin,2020-06-18 13:25:41-04:00,"New Jersey, US",39.0187954357,-74.8901087328,research,"Life Stage: Adult, Alive or Dead: Dead",https://www.inaturalist.org/observations/50100016,Adult,Dead
50099788,Northern Diamondback Terrapin,2020-06-18 18:56:00-04:00,"New Jersey, US",39.6695716262,-74.3932450459,research,,https://www.inaturalist.org/observations/50099788,,
50097950,Northern Diamondback Terrapin,2020-06-18 18:34:48-04:00,"New Jersey, US",39.7165631787,-74.3830967144,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/50097950,,Alive
50095994,Northern Diamondback Terrapin,2020-06-16 13:03:48-04:00,"New Jersey, US",39.488781443,-74.2863600595,research,,https://www.inaturalist.org/observations/50095994,,
50095965,Northern Diamondback Terrapin,2020-06-16 12:55:44-04:00,"New Jersey, US",39.5054723456,-74.2773832436,research,,https://www.inaturalist.org/observations/50095965,,
50095940,Northern Diamondback Terrapin,2020-06-16 12:29:31-04:00,"New Jersey, US",39.4635696184,-74.3309029406,research,,https://www.inaturalist.org/observations/50095940,,
50095915,Northern Diamondback Terrapin,2020-06-16 12:25:58-04:00,"New Jersey, US",39.5772170291,-74.2919063734,research,,https://www.inaturalist.org/observations/50095915,,
50095732,Northern Diamondback Terrapin,2020-06-14 12:04:35-04:00,"New Jersey, US",39.7340908776,-74.3195865857,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/50095732,,Alive
50095627,Northern Diamondback Terrapin,2020-06-12 13:11:16-04:00,"New Jersey, US",39.7365798172,-74.3489590716,research,,https://www.inaturalist.org/observations/50095627,,
50095566,Northern Diamondback Terrapin,2020-06-12 13:00:16-04:00,"New Jersey, US",39.7763981943,-74.350987289,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/50095566,,Alive
50095489,Northern Diamondback Terrapin,2020-06-12 12:35:59-04:00,"New Jersey, US",39.7249095222,-74.2375345863,research,,https://www.inaturalist.org/observations/50095489,,
50095435,Northern Diamondback Terrapin,2020-06-12 12:28:19-04:00,"New Jersey, US",39.6000289548,-74.2904494859,research,,https://www.inaturalist.org/observations/50095435,,
50095415,Northern Diamondback Terrapin,2020-06-12 12:27:35-04:00,"New Jersey, US",39.6022016173,-74.2616458156,research,,https://www.inaturalist.org/observations/50095415,,
50095383,Atlantic Menhaden,2020-06-18 16:51:42-04:00,"Hudson River, Alpine, NJ, US",40.92681167,-73.92488833,research,,https://www.inaturalist.org/observations/50095383,,
50095371,Northern Diamondback Terrapin,2020-06-12 12:23:56-04:00,"New Jersey, US",39.7882977015,-74.2077383,research,,https://www.inaturalist.org/observations/50095371,,
50095357,Northern Diamondback Terrapin,2020-06-18 18:01:42-04:00,"New Jersey, US",39.6133631046,-74.218148094,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/50095357,,Alive
50095318,Northern Diamondback Terrapin,2020-06-12 12:22:44-04:00,"New Jersey, US",39.7604378759,-74.3798058232,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/50095318,,Alive
50095285,Northern Diamondback Terrapin,2020-06-12 12:16:09-04:00,"New Jersey, US",39.6388657968,-74.3475814628,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/50095285,,Alive
50095211,Northern Diamondback Terrapin,2020-06-12 12:07:31-04:00,"New Jersey, US",39.6816351339,-74.3267033493,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/50095211,,Alive
50095151,Northern Diamondback Terrapin,2020-06-10 17:11:30-04:00,"New Jersey, US",39.7037285241,-74.2824345624,research,"Life Stage: Juvenile, Alive or Dead: Dead",https://www.inaturalist.org/observations/50095151,Juvenile,Dead
50095047,Northern Diamondback Terrapin,2020-06-09 16:59:17-04:00,"New Jersey, US",39.7954271489,-74.212028022,research,Alive or Dead: Dead,https://www.inaturalist.org/observations/50095047,,Dead
50094264,Northern Diamondback Terrapin,2020-06-18 17:51:39-04:00,"New Jersey, US",39.435349031,-74.3743116716,research,,https://www.inaturalist.org/observations/50094264,,
50094184,Northern Diamondback Terrapin,2020-06-18 17:50:48-04:00,"New Jersey, US",39.5624073946,-74.342456702,research,,https://www.inaturalist.org/observations/50094184,,
50094008,Northern Diamondback Terrapin,2020-06-18 17:49:00-04:00,"New Jersey, US",39.4151210714,-74.2654812349,research,,https://www.inaturalist.org/observations/50094008,,
50093727,Northern Diamondback Terrapin,2020-06-18 17:46:00-04:00,"New Jersey, US",39.5728040811,-74.217779886,research,,https://www.inaturalist.org/observations/50093727,,
50093541,Northern Diamondback Terrapin,2020-06-18 17:44:23-04:00,"New Jersey, US",39.5661184443,-74.3963717548,research,,https://www.inaturalist.org/observations/50093541,,
50093505,Northern Diamondback Terrapin,2020-06-18 17:44:23-04:00,"New Jersey, US",39.3209615595,-74.4068425654,research,Alive or Dead: Dead,https://www.inaturalist.org/observations/50093505,,Dead
50093425,Northern Diamondback Terrapin,2020-06-18 17:43:15-04:00,"New Jersey, US",39.4266902566,-74.2018268028,research,,https://www.inaturalist.org/observations/50093425,,
50093174,Northern Diamondback Terrapin,2020-06-18 17:41:08-04:00,"New Jersey, US",39.4073958684,-74.2576664751,research,,https://www.inaturalist.org/observations/50093174,,
50093084,Northern Diamondback Terrapin,2020-06-18 17:40:08-04:00,"New Jersey, US",39.4656460301,-74.378092676,research,,https://www.inaturalist.org/observations/50093084,,
50093022,Northern Diamondback Terrapin,2020-06-18 17:39:36-04:00,"New Jersey, US",39.5899352167,-74.2119527982,research,,https://www.inaturalist.org/observations/50093022,,
50092787,Northern Diamondback Terrapin,2020-06-18 17:36:56-04:00,"New Jersey, US",39.3075901641,-74.5466897116,research,,https://www.inaturalist.org/observations/50092787,,
50092613,Northern Diamondback Terrapin,2020-06-18 17:34:34-04:00,"New Jersey, US",39.4922974889,-74.3506024404,research,,https://www.inaturalist.org/observations/50092613,,
50092415,Northern Diamondback Terrapin,2020-06-18 17:32:37-04:00,"New Jersey, US",39.3845006909,-74.497884002,research,Alive or Dead: Dead,https://www.inaturalist.org/observations/50092415,,Dead
50092408,Northern Diamondback Terrapin,2020-06-18 17:33:14-04:00,"New Jersey, US",39.5304661544,-74.2866259238,research,,https://www.inaturalist.org/observations/50092408,,
50092290,Northern Diamondback Terrapin,2020-06-18 17:31:44-04:00,"New Jersey, US",39.5926165284,-74.2168801335,research,,https://www.inaturalist.org/observations/50092290,,
50092076,Northern Diamondback Terrapin,2020-06-18 17:29:48-04:00,"New Jersey, US",39.4978790165,-74.3735021545,research,,https://www.inaturalist.org/observations/50092076,,
50091814,Northern Diamondback Terrapin,2020-06-18 17:27:17-04:00,"New Jersey, US",39.2752416946,-74.5193248972,research,,https://www.inaturalist.org/observations/50091814,,
50091387,Northern Diamondback Terrapin,2020-06-18 17:23:55-04:00,"New Jersey, US",39.3741048619,-74.5577260506,research,,https://www.inaturalist.org/observations/50091387,,
50091368,Northern Diamondback Terrapin,2020-06-18 17:23:12-04:00,"New Jersey, US",39.4917227106,-74.2513818015,research,,https://www.inaturalist.org/observations/50091368,,
50091023,Northern Diamondback Terrapin,2020-06-18 17:20:50-04:00,"New Jersey, US",39.3378327496,-74.5214166574,research,,https://www.inaturalist.org/observations/50091023,,
50090991,Northern Diamondback Terrapin,2020-06-18 17:20:48-04:00,"New Jersey, US",39.4972854065,-74.2882110857,research,,https://www.inaturalist.org/observations/50090991,,
50090875,Northern Diamondback Terrapin,2020-06-18 17:19:51-04:00,"New Jersey, US",39.5057260574,-74.3844307578,research,,https://www.inaturalist.org/observations/50090875,,
50090868,Northern Diamondback Terrapin,2020-06-18 17:19:29-04:00,"New Jersey, US",39.3802661575,-74.5298793685,research,,https://www.inaturalist.org/observations/50090868,,
50090774,Northern Diamondback Terrapin,2020-06-18 17:18:25-04:00,"New Jersey, US",39.3925760603,-74.4742983414,research,,https://www.inaturalist.org/observations/50090774,,
50090618,Northern Diamondback Terrapin,2020-06-18 17:16:39-04:00,"New Jersey, US",39.54769907,-74.2824183487,research,,https://www.inaturalist.org/observations/50090618,,
50090487,Northern Diamondback Terrapin,2020-06-18 17:15:28-04:00,"New Jersey, US",39.598120323,-74.2928034657,research,,https://www.inaturalist.org/observations/50090487,,
50089742,Northern Diamondback Terrapin,2020-06-18 17:08:08-04:00,"New Jersey, US",39.4628252844,-74.2053214069,research,,https://www.inaturalist.org/observations/50089742,,
50089423,Northern Diamondback Terrapin,2020-06-18 17:03:55-04:00,"New Jersey, US",39.4153013664,-74.3007850385,research,,https://www.inaturalist.org/observations/50089423,,
50089138,Northern Diamondback Terrapin,2020-06-18 17:01:18-04:00,"New Jersey, US",39.5709486242,-74.3960125183,research,,https://www.inaturalist.org/observations/50089138,,
50088900,Northern Diamondback Terrapin,2020-06-18 16:59:22-04:00,"New Jersey, US",39.4395315358,-74.2188294676,research,,https://www.inaturalist.org/observations/50088900,,
50088489,Northern Diamondback Terrapin,2020-06-18 16:55:26-04:00,"New Jersey, US",39.4006314169,-74.293735305,research,,https://www.inaturalist.org/observations/50088489,,
50088354,Northern Diamondback Terrapin,2020-06-18 16:54:05-04:00,"New Jersey, US",39.5983179433,-74.2735371907,research,,https://www.inaturalist.org/observations/50088354,,
50088287,Northern Diamondback Terrapin,2020-06-18 16:53:29-04:00,"New Jersey, US",39.5316875938,-74.3266588854,research,,https://www.inaturalist.org/observations/50088287,,
50088146,Northern Diamondback Terrapin,2020-06-18 16:52:24-04:00,"New Jersey, US",39.4255214936,-74.2335621643,research,,https://www.inaturalist.org/observations/50088146,,
50088017,Northern Diamondback Terrapin,2020-06-18 16:51:12-04:00,"New Jersey, US",39.4577413509,-74.2401956786,research,,https://www.inaturalist.org/observations/50088017,,
50087841,Northern Diamondback Terrapin,2020-06-18 16:49:50-04:00,"New Jersey, US",39.5161888247,-74.253268119,research,,https://www.inaturalist.org/observations/50087841,,
50087500,Northern Diamondback Terrapin,2020-06-18 16:46:54-04:00,"New Jersey, US",39.4596501469,-74.2774938922,research,,https://www.inaturalist.org/observations/50087500,,
50087069,Northern Diamondback Terrapin,2020-06-18 16:43:32-04:00,"New Jersey, US",39.4534109986,-74.2353958902,research,,https://www.inaturalist.org/observations/50087069,,
50073272,Northern Diamondback Terrapin,2020-06-18 14:27:39-04:00,"New Jersey, US",39.5348837765,-74.2869780106,research,,https://www.inaturalist.org/observations/50073272,,
50072954,Northern Diamondback Terrapin,2020-06-18 14:24:05-04:00,"New Jersey, US",39.5874893574,-74.2384141688,research,,https://www.inaturalist.org/observations/50072954,,
50072808,Northern Diamondback Terrapin,2020-06-18 14:21:38-04:00,"New Jersey, US",39.4625053218,-74.3298501248,research,,https://www.inaturalist.org/observations/50072808,,
50072512,Northern Diamondback Terrapin,2020-06-18 14:19:31-04:00,"New Jersey, US",39.451868694,-74.3743833779,research,,https://www.inaturalist.org/observations/50072512,,
50072405,Northern Diamondback Terrapin,2020-06-18 14:18:30-04:00,"New Jersey, US",39.4384944305,-74.2848059682,research,,https://www.inaturalist.org/observations/50072405,,
50071778,Northern Diamondback Terrapin,2020-06-18 14:11:39-04:00,"New Jersey, US",39.4971740042,-74.3990091402,research,,https://www.inaturalist.org/observations/50071778,,
50071314,Northern Diamondback Terrapin,2020-06-18 14:07:15-04:00,"New Jersey, US",39.588613681,-74.3582073939,research,,https://www.inaturalist.org/observations/50071314,,
50064816,Northern Diamondback Terrapin,2020-06-18 13:08:30-04:00,"New Jersey, US",39.5752930385,-74.339815509,research,,https://www.inaturalist.org/observations/50064816,,
50062770,Northern Diamondback Terrapin,2020-06-18 12:52:07-04:00,"New Jersey, US",39.5652105032,-74.3203094512,research,,https://www.inaturalist.org/observations/50062770,,
50061363,Northern Diamondback Terrapin,2020-06-18 12:39:53-04:00,"New Jersey, US",39.5734626384,-74.2128083222,research,,https://www.inaturalist.org/observations/50061363,,
50059995,Northern Diamondback Terrapin,2020-06-18 12:14:04-04:00,"New Jersey, US",39.4697414218,-74.283531612,research,,https://www.inaturalist.org/observations/50059995,,
50058585,Northern Diamondback Terrapin,2020-06-18 12:07:12-04:00,"New Jersey, US",39.5205003019,-74.2658267648,research,,https://www.inaturalist.org/observations/50058585,,
50057849,Northern Diamondback Terrapin,2020-06-18 11:34:41-04:00,"New Jersey, US",39.4607277488,-74.3138846425,research,,https://www.inaturalist.org/observations/50057849,,
50050000,Northern Diamondback Terrapin,2020-06-18 10:38:21-04:00,"New Jersey, US",39.4274329075,-74.3894297469,research,"Life Stage: Adult, Alive or Dead: Dead",https://www.inaturalist.org/observations/50050000,Adult,Dead
50044467,Northern Diamondback Terrapin,2020-06-18 09:32:27-04:00,"New Jersey, US",39.5699543041,-74.2468582141,research,,https://www.inaturalist.org/observations/50044467,,
49908711,Northern Diamondback Terrapin,2020-06-13 17:41:10-04:00,"New Jersey, US",39.4175763859,-74.2467280854,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/49908711,,Alive
49876071,Northern Diamondback Terrapin,2020-06-16 16:19:13-04:00,"New Jersey, US",39.5534622694,-74.2876235323,research,,https://www.inaturalist.org/observations/49876071,,
49865394,Northern Diamondback Terrapin,2020-06-16 14:39:40-04:00,"New Jersey, US",39.6778593176,-74.2012158156,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/49865394,,Alive
49829313,Northern Diamondback Terrapin,2020-06-16 08:48:08-04:00,"New Jersey, US",39.4972859663,-74.2470988267,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/49829313,,Alive
49795919,Northern Diamondback Terrapin,2020-06-15 17:45:37-04:00,United States,40.4795476233,-73.8538633538,research,,https://www.inaturalist.org/observations/49795919,,
49760702,Northern Diamondback Terrapin,2020-06-15 16:12:46-04:00,"New Jersey, US",39.3964361907,-74.5773461983,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Dead",https://www.inaturalist.org/observations/49760702,Adult,Dead
49759582,Northern Diamondback Terrapin,2020-06-15 15:52:06-04:00,"New Jersey, US",39.3055391519,-74.4466964494,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Dead",https://www.inaturalist.org/observations/49759582,Adult,Dead
49759209,Northern Diamondback Terrapin,2020-06-10 10:55:17-04:00,"New Jersey, US",39.4646537006,-74.2536823802,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/49759209,,Alive
49750291,Northern Diamondback Terrapin,2020-06-15 14:52:02-04:00,"New Jersey, US",39.4965846075,-74.2560981023,research,,https://www.inaturalist.org/observations/49750291,,
49749356,Northern Diamondback Terrapin,2020-06-15 14:41:04-04:00,"New Jersey, US",39.2187672015,-74.5998500769,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Dead",https://www.inaturalist.org/observations/49749356,Adult,Dead
49748771,Northern Diamondback Terrapin,2020-06-15 14:38:43-04:00,"New Jersey, US",39.4867718871,-74.3515075104,research,,https://www.inaturalist.org/observations/49748771,,
49744041,Northern Diamondback Terrapin,2020-06-15 13:57:49-04:00,"New Jersey, US",39.3592373233,-74.4167391835,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Dead",https://www.inaturalist.org/observations/49744041,Adult,Dead
49742215,Atlantic Menhaden,2020-06-15 09:35:02-04:00,"Monmouth County, NJ, USA",40.47845275,-74.0098553889,research,,https://www.inaturalist.org/observations/49742215,,
49742161,Atlantic Menhaden,2020-06-15 09:32:53-04:00,"Middletown, NJ, USA",40.4607856944,-74.0107323889,research,,https://www.inaturalist.org/observations/49742161,,
49742090,Northern Diamondback Terrapin,2020-06-15 13:48:13-04:00,"New Jersey, US",39.5607486838,-74.33027563,research,,https://www.inaturalist.org/observations/49742090,,
49740975,Atlantic Menhaden,2020-06-15 09:22:39-04:00,"Sandy Hook, Middletown, NJ, USA",40.4776014444,-74.0094971389,research,,https://www.inaturalist.org/observations/49740975,,
49737264,Northern Diamondback Terrapin,2020-06-15 13:06:53-04:00,"New Jersey, US",39.4227168599,-74.2083045357,research,,https://www.inaturalist.org/observations/49737264,,
49727540,Northern Diamondback Terrapin,2020-06-15 11:40:22-04:00,"New Jersey, US",39.4194273938,-74.2835619382,research,,https://www.inaturalist.org/observations/49727540,,
49633908,Northern Diamondback Terrapin,2020-06-14 16:39:07-04:00,"New Jersey, US",39.587728805,-74.3317777742,research,,https://www.inaturalist.org/observations/49633908,,
49633798,Northern Diamondback Terrapin,2020-06-14 16:37:53-04:00,"New Jersey, US",39.4374025576,-74.2967921207,research,,https://www.inaturalist.org/observations/49633798,,
49626568,Northern Diamondback Terrapin,2020-06-14 15:47:51-04:00,"New Jersey, US",39.4612924929,-74.3530514962,research,,https://www.inaturalist.org/observations/49626568,,
49623775,Northern Diamondback Terrapin,2020-06-14 15:31:08-04:00,"New Jersey, US",39.569173323,-74.2545703691,research,,https://www.inaturalist.org/observations/49623775,,
49623631,Northern Diamondback Terrapin,2020-06-14 15:30:02-04:00,"New Jersey, US",39.5594484112,-74.2053040696,research,,https://www.inaturalist.org/observations/49623631,,
49621727,Northern Diamondback Terrapin,2020-06-14 15:17:04-04:00,"New Jersey, US",39.560035785,-74.2859409073,research,,https://www.inaturalist.org/observations/49621727,,
49620913,Northern Diamondback Terrapin,2020-06-14 15:10:22-04:00,"New Jersey, US",39.5531795297,-74.3047605442,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/49620913,,Alive
49620613,Northern Diamondback Terrapin,2020-06-14 15:07:40-04:00,"New Jersey, US",39.4736682367,-74.3399574204,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/49620613,,Alive
49613522,Northern Diamondback Terrapin,2020-06-14 14:22:19-04:00,"New Jersey, US",39.542261374,-74.2386222683,research,,https://www.inaturalist.org/observations/49613522,,
49612286,Northern Diamondback Terrapin,2020-06-14 14:16:18-04:00,"New Jersey, US",39.5061981788,-74.3514845105,research,,https://www.inaturalist.org/observations/49612286,,
49611414,Northern Diamondback Terrapin,2020-06-14 14:10:42-04:00,"New Jersey, US",39.4502454313,-74.2157423363,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/49611414,,Alive
49611133,Northern Diamondback Terrapin,2020-06-14 14:08:20-04:00,"New Jersey, US",39.4649201133,-74.3944155788,research,,https://www.inaturalist.org/observations/49611133,,
49610503,Northern Diamondback Terrapin,2020-06-14 14:03:51-04:00,"New Jersey, US",39.4367596851,-74.3766432489,research,,https://www.inaturalist.org/observations/49610503,,
49607666,Northern Diamondback Terrapin,2020-06-14 13:46:16-04:00,"New Jersey, US",39.5093409646,-74.2333366296,research,,https://www.inaturalist.org/observations/49607666,,
49606462,Northern Diamondback Terrapin,2020-06-14 13:37:17-04:00,"New Jersey, US",39.5933837558,-74.261674759,research,,https://www.inaturalist.org/observations/49606462,,
49594256,Northern Diamondback Terrapin,2020-06-14 12:16:31-04:00,"New Jersey, US",39.6599015888,-74.2919746138,research,,https://www.inaturalist.org/observations/49594256,,
49570569,Northern Diamondback Terrapin,2020-06-14 09:06:05-04:00,"New Jersey, US",39.4996274297,-74.2660314392,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/49570569,,Alive
49526434,Northern Diamondback Terrapin,2020-06-13 11:50:01-04:00,"New Jersey, US",39.4454473532,-74.2754068564,research,,https://www.inaturalist.org/observations/49526434,,
49526244,Northern Diamondback Terrapin,2020-06-13 09:52:06-04:00,"New Jersey, US",39.4699619135,-74.2114586054,research,,https://www.inaturalist.org/observations/49526244,,
49526129,Northern Diamondback Terrapin,2020-06-12 14:58:16-04:00,"New Jersey, US",39.5275768261,-74.3382788248,research,,https://www.inaturalist.org/observations/49526129,,
49526087,Northern Diamondback Terrapin,2020-06-12 14:56:40-04:00,"New Jersey, US",39.4084531672,-74.2415763611,research,,https://www.inaturalist.org/observations/49526087,,
49525968,Northern Diamondback Terrapin,2020-06-12 14:55:21-04:00,"New Jersey, US",39.4934623625,-74.2957594103,research,,https://www.inaturalist.org/observations/49525968,,
49525860,Northern Diamondback Terrapin,2020-06-12 14:51:32-04:00,"New Jersey, US",39.4955366731,-74.2288875571,research,,https://www.inaturalist.org/observations/49525860,,
49525748,Northern Diamondback Terrapin,2020-06-12 13:39:41-04:00,"New Jersey, US",39.4004823292,-74.2354620948,research,,https://www.inaturalist.org/observations/49525748,,
49525658,Northern Diamondback Terrapin,2020-06-12 12:14:55-04:00,"New Jersey, US",39.5726497118,-74.2303880372,research,,https://www.inaturalist.org/observations/49525658,,
49525617,Northern Diamondback Terrapin,2020-06-12 12:10:13-04:00,"New Jersey, US",39.545860986,-74.2855963229,research,,https://www.inaturalist.org/observations/49525617,,
49525577,Northern Diamondback Terrapin,2020-06-12 12:06:07-04:00,"New Jersey, US",39.4123334061,-74.3798434916,research,,https://www.inaturalist.org/observations/49525577,,
49525533,Northern Diamondback Terrapin,2020-06-12 12:03:35-04:00,"New Jersey, US",39.5574292873,-74.2418570553,research,,https://www.inaturalist.org/observations/49525533,,
49525492,Northern Diamondback Terrapin,2020-06-12 11:55:42-04:00,"New Jersey, US",39.5903418565,-74.246040776,research,,https://www.inaturalist.org/observations/49525492,,
49525402,Northern Diamondback Terrapin,2020-06-12 11:51:22-04:00,"New Jersey, US",39.4359504025,-74.3038248218,research,,https://www.inaturalist.org/observations/49525402,,
49525376,Northern Diamondback Terrapin,2020-06-11 12:53:17-04:00,"New Jersey, US",39.5155217538,-74.2415603248,research,,https://www.inaturalist.org/observations/49525376,,
49525189,Northern Diamondback Terrapin,2020-06-11 12:45:33-04:00,"New Jersey, US",39.4082421039,-74.3120845561,research,,https://www.inaturalist.org/observations/49525189,,
49525157,Northern Diamondback Terrapin,2020-06-10 13:06:43-04:00,"New Jersey, US",39.4580782037,-74.215011558,research,,https://www.inaturalist.org/observations/49525157,,
49525042,Northern Diamondback Terrapin,2020-06-12 15:37:47-04:00,"New Jersey, US",39.4655558594,-74.3079918206,research,,https://www.inaturalist.org/observations/49525042,,
49524968,Northern Diamondback Terrapin,2020-06-12 17:12:52-04:00,"New Jersey, US",39.4619566503,-74.5277080412,research,Alive or Dead: Dead,https://www.inaturalist.org/observations/49524968,,Dead
49495440,Northern Diamondback Terrapin,2020-06-13 17:07:51-04:00,"New Jersey, US",39.5477055632,-74.3460169875,research,,https://www.inaturalist.org/observations/49495440,,
49491042,Northern Diamondback Terrapin,2020-06-13 16:36:05-04:00,"New Jersey, US",39.4928935284,-74.2039688268,research,,https://www.inaturalist.org/observations/49491042,,
49474635,Northern Diamondback Terrapin,2020-06-13 14:40:39-04:00,"New Jersey, US",39.3573375288,-74.5245165021,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Dead",https://www.inaturalist.org/observations/49474635,Adult,Dead
49473847,Northern Diamondback Terrapin,2020-06-13 14:38:08-04:00,"New Jersey, US",39.4599690868,-74.2377418302,research,,https://www.inaturalist.org/observations/49473847,,
49466901,Northern Diamondback Terrapin,2020-06-13 13:46:55-04:00,"New Jersey, US",39.2263252715,-74.4760376141,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Dead",https://www.inaturalist.org/observations/49466901,Adult,Dead
49437572,Northern Diamondback Terrapin,2020-06-13 10:03:38-04:00,"New Jersey, US",39.4970681244,-74.280966127,research,,https://www.inaturalist.org/observations/49437572,,
49437063,Northern Diamondback Terrapin,2020-06-13 09:58:40-04:00,"New Jersey, US",39.4928833508,-74.2228401726,research,,https://www.inaturalist.org/observations/49437063,,
49435755,Northern Diamondback Terrapin,2020-06-13 09:46:09-04:00,"New Jersey, US",39.5510148332,-74.3880346267,research,,https://www.inaturalist.org/observations/49435755,,
49434419,Northern Diamondback Terrapin,2020-06-13 09:32:06-04:00,"New Jersey, US",39.4749103892,-74.2202809128,research,,https://www.inaturalist.org/observations/49434419,,
49434330,Northern Diamondback Terrapin,2020-06-13 09:31:16-04:00,"New Jersey, US",39.5268162173,-74.3603606542,research,,https://www.inaturalist.org/observations/49434330,,
49434081,Northern Diamondback Terrapin,2020-06-13 09:28:05-04:00,"New Jersey, US",39.5835026719,-74.2859934048,research,,https://www.inaturalist.org/observations/49434081,,
49396156,Northern Diamondback Terrapin,2020-06-12 15:36:22-04:00,"New Jersey, US",39.4132873508,-74.3350517333,research,,https://www.inaturalist.org/observations/49396156,,
49396072,Northern Diamondback Terrapin,2020-06-12 12:45:07-04:00,"New Jersey, US",39.4941866096,-74.2786114877,research,,https://www.inaturalist.org/observations/49396072,,
49395164,Northern Diamondback Terrapin,2020-06-12 17:21:37-04:00,"New Jersey, US",39.4410333079,-74.5446203756,research,Alive or Dead: Dead,https://www.inaturalist.org/observations/49395164,,Dead
49390648,Atlantic Menhaden,2020-06-12 20:54:50-04:00,"Sedge Islands, Ocean Gate, NJ, US",39.93827,-74.0820695,research,,https://www.inaturalist.org/observations/49390648,,
49366524,Northern Diamondback Terrapin,2020-06-12 16:30:10-04:00,"New Jersey, US",39.5917751015,-74.2462805542,research,,https://www.inaturalist.org/observations/49366524,,
